sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-9691846/2	100	1	12	100	0.34	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	93	CP001834.1-9524794/2	100	8	100	98.925	1.5e-44	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	405	504	CP001834.1-9524794/2	100	1	100	95	9e-42	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-9524794/2	100	43	54	100	0.34	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1886	1897	CP001834.1-9524794/2	100	69	80	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2127	2138	CP001834.1-9524794/2	100	70	81	100	0.34	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	94	1	CP001834.1-9481322/1	100	1	94	97.872	1.93e-43	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	505	406	CP001834.1-9481322/1	100	1	100	94	4.19e-40	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-9481322/1	100	22	33	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-9481322/1	100	21	32	100	0.34	synthetic_stool_low_S2	median_score
Salinispora_arenicola_CNB527__AZXI01000001.1_Salinispora_arenicola_CNB527_B033DRAFT_scaffold_0.1_C,_whole_genome_shotgun_sequence__71135__nrps-lantipeptide__ANTISMASH__198442_269577-lanC	3111	2187	2197	CP001834.1-9481322/1	100	40	50	100	1.2	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1280	1290	CP001834.1-9481322/1	100	6	16	100	1.2	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1292	1282	CP001834.1-9481322/1	100	49	59	100	1.2	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-9481322/1	100	21	34	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	95	1	CP001834.1-9221006/2	100	1	95	98.947	1.16e-45	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	506	407	CP001834.1-9221006/2	100	1	100	95	9e-42	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-9221006/2	100	49	60	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2503	CP001834.1-9221006/2	100	22	42	85.714	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-9221006/2	100	23	34	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-9221006/2	100	22	33	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2410	2420	CP001834.1-9221006/2	100	1	11	100	1.2	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098137419|emb|FOXX01000002.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00002.2,_whole_genome_shotgun_sequence__13138__lantipeptide__ANTISMASH__0_13138-lanC	2901	663	653	CP001834.1-9221006/2	100	33	43	100	1.2	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	89	CP001834.1-9198966/1	100	12	100	97.753	1.16e-40	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	401	500	CP001834.1-9198966/1	100	1	100	94	4.19e-40	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-9198966/1	100	47	58	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2497	2484	CP001834.1-9198966/1	100	72	85	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1886	1897	CP001834.1-9198966/1	100	73	84	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2127	2138	CP001834.1-9198966/1	100	74	85	100	0.34	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	482	389	CP001834.1-8696922/1	100	1	94	94.681	1.95e-38	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	211	201	CP001834.1-8696922/1	100	30	40	100	1.2	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	71	2	CP001834.1-8696922/1	100	1	70	98.571	9.13e-32	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-8696922/1	100	25	36	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2487	2497	CP001834.1-8696922/1	100	1	11	100	1.2	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	1	94	CP001834.1-8140142/2	100	7	100	97.872	1.93e-43	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	406	505	CP001834.1-8140142/2	100	1	100	94	4.19e-40	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-8140142/2	100	42	53	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2497	2484	CP001834.1-8140142/2	100	67	80	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1886	1897	CP001834.1-8140142/2	100	68	79	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2127	2138	CP001834.1-8140142/2	100	69	80	100	0.34	synthetic_stool_low_S2	median_score
GCA_000014485.1_ASM1448v1__CP000419.1_Streptococcus_thermophilus_LMD-9,_complete_genome__22160__lantipeptide__ANTISMASH__1771366_1793526-lanC	2160	1458	1448	CP001834.1-8140142/2	100	85	95	100	1.2	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	485	389	CP001834.1-8014410/2	100	3	99	94.845	4.19e-40	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	76	2	CP001834.1-8014410/2	100	1	75	98.667	1.52e-34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-8014410/2	100	30	41	100	0.34	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	474	389	CP001834.1-6169708/2	100	1	86	93.023	2.54e-32	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	63	1	CP001834.1-6169708/2	100	1	63	96.825	3.31e-26	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-6169708/2	100	17	28	100	0.34	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	493	394	CP001834.1-5908148/2	100	1	100	94	4.19e-40	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	82	1	CP001834.1-5908148/2	100	1	82	97.561	9.06e-37	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-5908148/2	100	10	21	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-5908148/2	100	9	20	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1283	CP001834.1-5908148/2	100	36	46	100	1.2	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-5908148/2	100	9	22	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	493	394	CP001834.1-5473222/2	100	1	100	94	4.19e-40	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	82	1	CP001834.1-5473222/2	100	1	82	98.78	1.95e-38	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-5473222/2	100	36	47	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-5473222/2	100	9	22	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-5473222/2	100	10	21	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-5473222/2	100	9	20	100	0.34	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	93	1	CP001834.1-4620812/2	100	1	93	98.925	1.5e-44	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	504	405	CP001834.1-4620812/2	100	1	100	95	9e-42	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-Lan_C_2	2514	1480	1465	CP001834.1-4620812/2	100	20	36	94.118	0.095	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-4620812/2	100	47	58	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-4620812/2	100	20	33	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-4620812/2	100	21	32	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-4620812/2	100	20	31	100	0.34	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	389	478	CP001834.1-3861728/1	100	11	100	93.333	1.52e-34	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	2	67	CP001834.1-3861728/1	100	35	100	96.97	7.11e-28	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1282	1293	CP001834.1-3861728/1	100	69	80	100	0.34	synthetic_stool_low_S2	median_score
Salinispora_arenicola_CNB527__AZXI01000044.1_Salinispora_arenicola_CNB527_B033DRAFT_scaffold_38.39_C,_whole_genome_shotgun_sequence__20186__lantipeptide__ANTISMASH__21175_41361-lanC	2952	2713	2723	CP001834.1-3861728/1	100	78	88	100	1.2	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	485	389	CP001834.1-3845890/2	100	2	98	94.845	4.19e-40	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	75	1	CP001834.1-3845890/2	100	1	75	97.333	7.06e-33	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-3845890/2	100	29	40	100	0.34	synthetic_stool_low_S2	median_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-3845890/2	100	2	15	92.857	1.2	synthetic_stool_low_S2	median_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-3845890/2	100	3	14	100	0.34	synthetic_stool_low_S2	median_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-3845890/2	100	2	13	100	0.34	synthetic_stool_low_S2	median_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	589	491	CP001834.1-3177304/2	100	1	99	94.949	3.24e-41	synthetic_stool_low_S2	median_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	1000	902	CP001834.1-3177304/2	100	1	99	90.909	1.52e-34	synthetic_stool_low_S2	median_score
