Sample	readID	stitle	readCheck
synthetic_stool_low_S8	CP007453.1-1584490/1	DUF1858 domain-containing protein [Peptoclostridium acidaminophilum]	FP
synthetic_stool_low_S8	CP007453.1-1156912/1	DUF1858 domain-containing protein [Peptoclostridium acidaminophilum]	FP
synthetic_stool_low_S24	CP007453.1-716490/2	DUF1858 domain-containing protein [Peptoclostridium acidaminophilum]	FP
synthetic_stool_low_S8	CP007453.1-1339856/2	PLP-dependent aminotransferase family protein [Peptoclostridium acidaminophilum]	FP
synthetic_stool_low_S8	CP007453.1-246188/2	DUF1858 domain-containing protein [Peptoclostridium acidaminophilum]	FP
synthetic_stool_low_S61	CP009215.1-5941330/2	hypothetical protein [Corynebacterium ureicelerivorans]	FP
synthetic_stool_low_S61	CP009215.1-5932260/2	hypothetical protein [Corynebacterium ureicelerivorans]	FP
synthetic_stool_low_S61	CP009215.1-921530/2	hypothetical protein [Corynebacterium ureicelerivorans]	FP
synthetic_stool_low_S61	CP000673.1-4850552/2	phosphoenolpyruvate synthase, partial [Bacillus cereus]	FP
synthetic_stool_low_S61	CP015756.1-1165980/1	chemotaxis protein [Clostridium estertheticum]	FP
synthetic_stool_low_S61	AP013061.1-383024/2	ABC transporter permease [Caballeronia ptereochthonis]	FP
synthetic_stool_low_S61	CP000527.1-787208/2	FP	FP
synthetic_stool_low_S37	CP000527.1-5456714/1	FP	FP
synthetic_stool_low_S61	CP000527.1-286858/1	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S61	CP002925.1-4162354/2	transcriptional regulator, LytR family [Streptococcus pneumoniae GA16121]	FP
synthetic_stool_low_S61	CP002925.1-3806446/1	transcriptional regulator, LytR family [Streptococcus pneumoniae GA16121]	FP
synthetic_stool_low_S27	CP002925.1-1586202/1	transcriptional regulator, LytR family [Streptococcus pneumoniae GA16121]	FP
synthetic_stool_high_S55	CP002925.1-5968/2	transcriptional regulator, LytR family [Streptococcus pneumoniae GA16121]	FP
synthetic_stool_low_S61	LT546645.1-11774/1	cytochrome c [Bordetella trematum]	FP
synthetic_stool_low_S61	CR626927.1-13056300/2	insulinase family protein [Bacteroides fragilis]	FP
synthetic_stool_low_S61	CR626927.1-11845748/2	YWFCY family protein, partial [Bacteroides fragilis str. 3986 N(B)19]	FP
synthetic_stool_low_S61	CR626927.1-6960214/1	YWFCY family protein, partial [Bacteroides fragilis str. 3986 N(B)19]	FP
synthetic_stool_low_S61	CP000468.1-879502/2	putative sulfate transport protein CysZ [Citrobacter koseri]	FP
synthetic_stool_high_S26	CP006766.1-193218/2	MULTISPECIES: 50S ribosomal protein L36 [Bacteria]	FP
synthetic_stool_high_S21	CP003157.1-649244/2	MULTISPECIES: 50S ribosomal protein L36 [Bacteria]	FP
synthetic_stool_high_S26	CP002011.1-41524/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S26	AE017285.1-481510/2	DNA mismatch repair endonuclease MutL [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S26	AE017285.1-434600/2	DNA mismatch repair endonuclease MutL [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S26	CP000962.1-2529376/1	RpiR family transcriptional regulator [Clostridium botulinum A1 str. CFSAN002368]	FP
synthetic_stool_high_S26	CP000962.1-973158/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S26	CP000962.1-435594/2	restriction endonuclease [Clostridium botulinum]	FP
synthetic_stool_high_S26	CP006903.1-215252/1	argininosuccinate synthase [Enterococcus aquimarinus]	FP
synthetic_stool_high_S26	CP014344.1-1018252/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_high_S26	CP013213.1-2583444/2	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_high_S26	CP013213.1-309600/2	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_high_S26	CP012981.1-6237036/2	MULTISPECIES: 5-oxoprolinase subunit PxpB [Burkholderia]	FP
synthetic_stool_high_S26	CP012981.1-3629086/1	FP	FP
synthetic_stool_high_S26	CP012981.1-1963660/1	5-oxoprolinase subunit PxpB [Burkholderia cepacia]	FP
synthetic_stool_high_S26	CP012982.1-9454584/2	FP	FP
synthetic_stool_high_S26	CP012982.1-7876950/2	MFS transporter, partial [Burkholderia contaminans]	FP
synthetic_stool_high_S26	CP012982.1-3450414/2	MFS transporter, partial [Burkholderia contaminans]	FP
synthetic_stool_high_S36	AE017285.1-711440/1	DNA mismatch repair endonuclease MutL [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S36	BA000016.3-6406888/1	argininosuccinate synthase [Clostridium perfringens]	FP
synthetic_stool_high_S36	CP018335.1-3057364/1	Predicted surface-layer protein [Clostridium kluyveri DSM 555]	FP
synthetic_stool_low_S25	CP000673.1-4032764/2	Predicted surface-layer protein [Clostridium kluyveri DSM 555]	FP
synthetic_stool_high_S36	CP000527.1-229672/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S52	CP000527.1-11540/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	CP000527.1-6371434/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S36	CP000419.1-1080/2	Magnesium and cobalt transport protein corA [Streptococcus salivarius K12]	FP
synthetic_stool_low_S52	CP006908.1-550242/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_low_S52	CP000468.1-3277428/2	putative DMT superfamily transporter inner membrane protein [Escherichia coli]	FP
synthetic_stool_low_S52	CP013377.1-107158/1	hypothetical protein PL79_31535 [Burkholderia sp. USM B20]	FP
synthetic_stool_low_S52	CP004066.1-17828418/2	N-methyltryptophan oxidase [Campylobacter coli JV20]	FP
synthetic_stool_low_S52	CP006903.1-638512/2	argininosuccinate synthase [Enterococcus aquimarinus]	FP
synthetic_stool_low_S52	AP009049.1-6706110/2	Phosphoenolpyruvate synthase-related protein [Clostridium kluyveri DSM 555]	FP
synthetic_stool_low_S52	AP009049.1-4058370/2	DUF1002 domain-containing protein [Clostridium kluyveri]	FP
synthetic_stool_low_S52	AP009049.1-72770/1	DUF1002 domain-containing protein [Clostridium kluyveri]	FP
synthetic_stool_low_S38	CP000939.1-186938/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S38	CP012480.1-12604128/1	hypothetical protein [Streptococcus agalactiae]	FP
synthetic_stool_low_S38	CP012480.1-10759420/2	aspartate--tRNA ligase, partial [Streptococcus agalactiae]	FP
synthetic_stool_low_S38	CP012480.1-2079804/2	aspartate--tRNA ligase, partial [Streptococcus agalactiae]	FP
synthetic_stool_low_S38	CP012480.1-5882406/2	cylX protein [Streptococcus agalactiae]	FP
synthetic_stool_low_S38	CP016335.1-38354592/1	5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium glutamicum]	FP
synthetic_stool_low_S38	CP016335.1-32744902/1	MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium]	FP
synthetic_stool_low_S38	CP016335.1-31812614/2	FP	FP
synthetic_stool_low_S38	CP016335.1-30580400/2	MULTISPECIES: ABC transporter permease [Corynebacterium]	FP
synthetic_stool_low_S38	CP016335.1-27681652/1	FP	FP
synthetic_stool_low_S38	CP016335.1-23891870/1	MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium]	FP
synthetic_stool_low_S38	CP016335.1-2909300/1	MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium]	FP
synthetic_stool_low_S15	CP016335.1-1305570/1	MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium]	FP
synthetic_stool_low_S38	CP016335.1-21087392/2	conserved hypothetical protein (plasmid) [Corynebacterium efficiens YS-314]	FP
synthetic_stool_low_S38	CP016335.1-17607114/2	MULTISPECIES: 5-dehydro-4-deoxyglucarate dehydratase [Corynebacterium]	FP
synthetic_stool_low_S38	CP016335.1-7575322/1	FP	FP
synthetic_stool_low_S38	CP001050.1-16416088/2	ABC transporter permease, enterobactin [Neisseria gonorrhoeae]	FP
synthetic_stool_high_S64	CP001050.1-138230/2	ABC transporter permease, enterobactin [Neisseria gonorrhoeae]	FP
synthetic_stool_low_S38	CP001050.1-8292558/1	Uncharacterised protein [Neisseria meningitidis]	FP
synthetic_stool_high_S23	CP012944.1-15140/1	siderophore biosynthesis protein, partial [Ralstonia solanacearum]	TP
synthetic_stool_high_S23	CP000359.1-2988594/2	3-isopropylmalate dehydratase small subunit [Deinococcus geothermalis]	FP
synthetic_stool_high_S23	CP006908.1-1951350/1	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S23	CP006908.1-1405122/1	MULTISPECIES: alanine--glyoxylate aminotransferase family protein [Clostridium]	FP
synthetic_stool_high_S23	CP006908.1-415412/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_high_S23	CP014148.1-2140854/2	MULTISPECIES: alanine--glyoxylate aminotransferase family protein [Clostridium]	FP
synthetic_stool_high_S23	CP014148.1-1339664/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S23	CP014148.1-1050824/1	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
synthetic_stool_high_S23	CP014148.1-926292/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S23	CP014148.1-218106/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S23	CP006903.1-2672528/2	argininosuccinate synthase [Clostridium taeniosporum]	FP
synthetic_stool_high_S23	CP006903.1-1282426/1	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_high_S23	CP007751.1-3197670/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_high_S23	AM412317.1-1506900/2	MULTISPECIES: alanine--glyoxylate aminotransferase family protein [Clostridium]	FP
synthetic_stool_high_S23	AM412317.1-1325878/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S23	CP013382.1-517624/2	MULTISPECIES: NAD(P)/FAD-dependent oxidoreductase [Burkholderia]	FP
synthetic_stool_high_S23	CP016022.1-116120/2	protoheme IX farnesyltransferase [Ralstonia sp. A12]	FP
synthetic_stool_high_S23	CP013213.1-2812704/1	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_high_S23	CP013213.1-2217314/2	glycoside hydrolase family 1 protein [Erysipelothrix larvae]	FP
synthetic_stool_high_S23	LT599049.1-611412/2	Autotransporter adhesin [Lactococcus lactis subsp. lactis]	FP
synthetic_stool_high_S23	gi|928418914|gb|LGKI01000145.1|-26276/2	diguanylate cyclase [Thermoactinomyces vulgaris]	FP
synthetic_stool_high_S23	gi|928417145|gb|LGKI01000307.1|-14/2	Siderophore synthetase component [Glycomyces harbinensis]	TP
synthetic_stool_low_S37	CP000527.1-8983270/2	FP	FP
synthetic_stool_low_S37	CP000527.1-8194222/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	CP000527.1-5984466/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	CP000527.1-5463424/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	CP000527.1-5378114/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S20	CP000527.1-2611364/2	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_high_S30	CP000527.1-1820550/1	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	CP000527.1-4803210/2	glycine cleavage system T protein [Desulfovibrio vulgaris str. Hildenborough]	FP
synthetic_stool_low_S37	CP000527.1-4333240/1	PAS domain-containing sensor histidine kinase [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S37	FM252032.1-210980/1	manganese-dependent superoxide dismutase [Streptococcus suis 05ZYH33]	FP
synthetic_stool_low_S37	AM180355.1-9681698/2	mannitol dehydrogenase C-terminal domain protein [Clostridioides difficile DA00165]	FP
synthetic_stool_low_S37	AP012292.1-16393890/1	histidine kinase [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	AP012292.1-15718960/1	1-deoxy-D-xylulose-5-phosphate synthase [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	AP012292.1-14702024/1	putative 1-deoxy-D-xylulose-5-phosphate synthase [Selenomonas ruminantium subsp. lactilytica TAM6421]	FP
synthetic_stool_low_S37	AP012292.1-6158374/1	hypothetical protein [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	AP012292.1-3953480/2	helicase [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	AP012292.1-1559208/2	putative helicase [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	AP012296.1-120320/2	hypothetical protein [Selenomonas ruminantium]	FP
synthetic_stool_low_S37	CP016440.1-99024/2	NADP-dependent isocitrate dehydrogenase [Bordetella pseudohinzii]	FP
synthetic_stool_low_S35	CP017856.1-34399470/1	caspase family protein, partial [Campylobacter jejuni]	FP
synthetic_stool_low_S35	AP013060.1-52018/1	FP	FP
synthetic_stool_low_S35	CP016022.1-38284/1	kynureninase, partial [Desulfocarbo indianensis]	FP
synthetic_stool_low_S35	AM412317.1-524724/2	alanine--glyoxylate aminotransferase family protein [Clostridium botulinum]	FP
synthetic_stool_high_S56	CP006908.1-1505190/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_high_S56	CP006908.1-62906/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_high_S56	CP000673.1-447404/1	Predicted succinate dehydrogenase, flavoprotein subunit [Clostridium kluyveri DSM 555]	FP
synthetic_stool_high_S56	CP000468.1-352226/1	hypothetical protein G952_02050 [Escherichia coli UMEA 3240-1]	FP
synthetic_stool_high_S56	CP015196.1-4645532/2	thiamine diphosphokinase [Streptococcus marmotae]	FP
synthetic_stool_high_S56	CP015196.1-3860838/2	ABC transporter ATP-binding protein [Streptococcus himalayensis]	FP
synthetic_stool_high_S56	CP015196.1-2559178/2	ABC transporter ATP-binding protein [Streptococcus himalayensis]	FP
synthetic_stool_high_S56	CP012981.1-78722/2	5-oxoprolinase subunit PxpB [Burkholderia ambifaria]	FP
synthetic_stool_high_S56	gi|1081602187|emb|FMWJ01000002.1|-9826/2	GlxA family transcriptional regulator [Photorhabdus luminescens]	FP
synthetic_stool_high_S56	gi|529222834|ref|NC_021985.1|-278358/1	Siderophore synthetase component [Streptomyces sp. cf386]	TP
synthetic_stool_low_S7	CP000728.1-863182/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_high_S10	CP000728.1-2453296/2	alanine--glyoxylate aminotransferase family protein [Clostridium sporogenes]	FP
synthetic_stool_low_S7	AP013060.1-1437130/1	aldehyde dehydrogenase [Caballeronia turbans]	FP
synthetic_stool_low_S7	AP013060.1-273014/2	FP	FP
synthetic_stool_low_S7	CP000419.1-46438/1	CorA-like protein [Streptococcus salivarius]	FP
synthetic_stool_low_S7	CP016333.1-5535082/2	FP	FP
synthetic_stool_high_S39	CP013353.1-7976/2	FP	FP
synthetic_stool_low_S7	AM412317.1-451524/2	aminotransferase [Clostridium botulinum]	FP
synthetic_stool_low_S7	LT546645.1-1554014/2	type I polyketide synthase [Bordetella trematum]	FP
synthetic_stool_low_S7	CP014239.1-1283400/2	agmatinase [Selenomonas sp. oral taxon 149]	FP
synthetic_stool_low_S7	CP014239.1-763208/2	HD domain-containing protein [Selenomonas sp. oral taxon 136]	FP
synthetic_stool_low_S63	CP012480.1-9981872/1	aspartate--tRNA ligase, partial [Streptococcus agalactiae]	FP
synthetic_stool_low_S63	CP000673.1-1987122/2	hypothetical protein CKR_2278 [Clostridium kluyveri NBRC 12016]	FP
synthetic_stool_low_S63	LN774769.1-2341274/1	ribonuclease J [Lactococcus piscium]	FP
synthetic_stool_low_S63	CP006903.1-1821566/1	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_low_S63	CP006903.1-489954/1	argininosuccinate synthase [Clostridium sp. Marseille-P4344]	FP
synthetic_stool_low_S63	CP013034.1-7747458/1	MFS transporter, partial [Campylobacter coli]	FP
synthetic_stool_low_S68	CP002297.1-2732548/2	ABC transporter ATP-binding protein [Desulfovibrio vulgaris]	FP
synthetic_stool_low_S68	CP002297.1-882670/2	FP	FP
synthetic_stool_low_S68	CP000458.1-116118/2	FP	FP
synthetic_stool_low_S68	CP000419.1-4224564/2	aspartate--tRNA ligase [Streptococcus thermophilus]	FP
synthetic_stool_low_S68	HE965803.1-457272/2	non-heme iron oxygenase ferredoxin subunit [Bordetella parapertussis]	FP
synthetic_stool_low_S68	HE965803.1-407352/1	LysR family transcriptional regulator [Bordetella bronchiseptica]	FP
synthetic_stool_low_S68	CP000359.1-5292610/1	3-isopropylmalate dehydratase small subunit [Deinococcus geothermalis]	FP
synthetic_stool_low_S68	CP012943.1-25801074/2	PAS domain-containing sensor histidine kinase [Ralstonia solanacearum]	FP
synthetic_stool_low_S68	CP012943.1-7727736/1	PAS domain-containing sensor histidine kinase [Ralstonia solanacearum]	FP
synthetic_stool_low_S68	CP012943.1-25790840/2	PAS domain-containing sensor histidine kinase [Ralstonia solanacearum]	FP
synthetic_stool_low_S68	CP012943.1-3966616/1	AWR family protein [Ralstonia solanacearum P673]	FP
synthetic_stool_low_S68	CP012943.1-319026/2	AWR family protein [Ralstonia solanacearum P673]	FP
synthetic_stool_low_S68	CP012944.1-14434606/1	siderophore biosynthesis protein, partial [Ralstonia solanacearum]	TP
synthetic_stool_low_S68	CP012944.1-13573004/2	siderophore biosynthesis protein (plasmid) [Ralstonia pseudosolanacearum]	TP
synthetic_stool_low_S68	CP012944.1-13397174/2	siderophore biosynthesis protein (plasmid) [Ralstonia pseudosolanacearum]	TP
synthetic_stool_low_S68	CP012944.1-12223060/2	siderophore biosynthesis protein, partial [Ralstonia solanacearum]	TP
synthetic_stool_low_S68	CP012944.1-8496438/2	IucA/IucC family siderophore biosynthesis protein [blood disease bacterium A2-HR MARDI]	TP
synthetic_stool_low_S68	CP012944.1-8193920/1	FP	FP
synthetic_stool_low_S68	CP012944.1-100650/1	FP	FP
synthetic_stool_low_S68	CP012944.1-3450998/2	siderophore biosynthesis protein, partial [Ralstonia solanacearum]	TP
synthetic_stool_low_S68	CP000468.1-569618/1	hypothetical protein C5O86_24570, partial [Escherichia coli]	FP
synthetic_stool_low_S31	CP011803.1-6009964/2	twin-arginine translocase subunit TatC [Clostridium carboxidivorans]	FP
synthetic_stool_low_S31	CP011803.1-3757836/2	molecular chaperone DnaK [Clostridium carboxidivorans]	FP
synthetic_stool_low_S31	CP017029.1-10970822/2	Glucosamine-fructose-6-phosphate aminotransferase [Campylobacter jejuni subsp. jejuni 305]	FP
synthetic_stool_low_S31	CP002118.1-2634930/2	MULTISPECIES: hypothetical protein [Clostridium]	FP
synthetic_stool_low_S31	CP000728.1-7060186/1	MULTISPECIES: alanine--glyoxylate aminotransferase family protein [Clostridium]	FP
synthetic_stool_low_S31	CP000728.1-5961120/2	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP
