sseqid	slen	sstart	send	qseqid	qlen	qstart	qend	pident	evalue	Sample	cutoff
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-218494/2	100	14	27	92.857	1.2	synthetic_stool_high_S29	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-218494/2	100	15	26	100	0.34	synthetic_stool_high_S29	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-218494/2	100	14	25	100	0.34	synthetic_stool_high_S29	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	470	389	CP001834.1-159298/1	100	1	82	96.341	4.22e-35	synthetic_stool_high_S29	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	59	1	CP001834.1-159298/1	100	1	59	100	2.56e-27	synthetic_stool_high_S29	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-159298/1	100	13	24	100	0.34	synthetic_stool_high_S29	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	475	389	CP001834.1-809072/1	100	1	87	96.552	7.01e-38	synthetic_stool_high_S25	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	64	1	CP001834.1-809072/1	100	1	64	100	4.25e-30	synthetic_stool_high_S25	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-809072/1	100	18	29	100	0.34	synthetic_stool_high_S25	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	470	389	CP001834.1-210532/2	100	4	85	93.902	9.13e-32	synthetic_stool_high_S25	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	59	1	CP001834.1-210532/2	100	4	62	100	2.56e-27	synthetic_stool_high_S25	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	264	278	CP001834.1-210532/2	100	77	91	93.333	0.34	synthetic_stool_high_S25	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-210532/2	100	16	27	100	0.34	synthetic_stool_high_S25	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2562	2572	CP001834.1-210532/2	100	3	13	100	1.2	synthetic_stool_high_S25	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	477	389	CP001834.1-536954/2	100	1	89	96.629	5.42e-39	synthetic_stool_high_S24	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	66	1	CP001834.1-536954/2	100	1	66	100	3.28e-31	synthetic_stool_high_S24	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-536954/2	100	20	31	100	0.34	synthetic_stool_high_S24	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	489	390	CP001834.1-23406/2	100	1	100	94	4.19e-40	synthetic_stool_high_S23	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	78	1	CP001834.1-23406/2	100	1	78	98.718	3.26e-36	synthetic_stool_high_S23	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-23406/2	100	32	43	100	0.34	synthetic_stool_high_S23	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	476	389	CP001834.1-4663034/2	100	1	88	96.591	1.95e-38	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	65	1	CP001834.1-4663034/2	100	1	65	100	1.18e-30	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-4663034/2	100	19	30	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	485	391	CP001834.1-4227972/2	100	4	98	95.789	1.16e-40	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	77	1	CP001834.1-4227972/2	100	1	77	98.701	1.17e-35	synthetic_stool_high_S21	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-4227972/2	100	5	16	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-4227972/2	100	4	15	100	0.34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2497	CP001834.1-4227972/2	100	4	17	92.857	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	474	389	CP001834.1-3858676/1	100	1	86	96.512	2.52e-37	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	63	1	CP001834.1-3858676/1	100	1	63	100	1.53e-29	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-3858676/1	100	17	28	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	476	389	CP001834.1-3119108/2	100	1	88	96.591	1.95e-38	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	65	1	CP001834.1-3119108/2	100	1	65	100	1.18e-30	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-3119108/2	100	19	30	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	470	389	CP001834.1-3025386/2	100	1	82	95.122	1.96e-33	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	59	1	CP001834.1-3025386/2	100	1	59	98.305	1.19e-25	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-3025386/2	100	13	24	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	463	389	CP001834.1-2961068/2	100	1	75	96	3.28e-31	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	52	1	CP001834.1-2961068/2	100	1	52	100	1.99e-23	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-2961068/2	100	6	17	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	466	389	CP001834.1-2312078/1	100	1	78	96.154	7.06e-33	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	55	1	CP001834.1-2312078/1	100	1	55	100	4.28e-25	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-2312078/1	100	9	20	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	469	389	CP001834.1-2287906/2	100	1	81	96.296	1.52e-34	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	58	1	CP001834.1-2287906/2	100	1	58	100	9.19e-27	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-2287906/2	100	12	23	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	471	389	CP001834.1-2142098/1	100	1	83	96.386	1.17e-35	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	60	1	CP001834.1-2142098/1	100	1	60	100	7.11e-28	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-2142098/1	100	14	25	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	496	397	CP001834.1-1641490/2	100	1	100	94	4.19e-40	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	85	1	CP001834.1-1641490/2	100	1	85	97.647	1.95e-38	synthetic_stool_high_S21	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1898	1886	CP001834.1-1641490/2	100	12	24	100	0.095	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-1641490/2	100	39	50	100	0.34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	839	849	CP001834.1-1641490/2	100	3	13	100	1.2	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2487	2497	CP001834.1-1641490/2	100	15	25	100	1.2	synthetic_stool_high_S21	minus_five_score
Salinispora_arenicola_CNB527__AZXI01000068.1_Salinispora_arenicola_CNB527_B033DRAFT_scaffold_61.62_C,_whole_genome_shotgun_sequence__16496__lantipeptide__ANTISMASH__0_16496-lanC	1077	643	633	CP001834.1-1641490/2	100	81	91	100	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	576	563	CP001834.1-1641490/2	100	11	24	92.857	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2137	2127	CP001834.1-1641490/2	100	13	23	100	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	473	389	CP001834.1-1005064/2	100	1	85	96.471	9.06e-37	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	62	1	CP001834.1-1005064/2	100	1	62	100	5.49e-29	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-1005064/2	100	16	27	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	86	1	CP001834.1-642310/1	100	1	86	98.837	1.16e-40	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	497	398	CP001834.1-642310/1	100	1	100	94	4.19e-40	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-642310/1	100	40	51	100	0.34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2484	2503	CP001834.1-642310/1	100	13	33	85.714	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	1897	1886	CP001834.1-642310/1	100	14	25	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000283635.1_ASM28363v1__HE613569.1_Streptococcus_macedonicus_ACA-DC_198_main_chromosome_complete_genome__48444__lantipeptide__ANTISMASH__1336323_1384767-lanC	2787	2138	2127	CP001834.1-642310/1	100	13	24	100	0.34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098137419|emb|FOXX01000002.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00002.2,_whole_genome_shotgun_sequence__13138__lantipeptide__ANTISMASH__0_13138-lanC	2901	663	653	CP001834.1-642310/1	100	24	34	100	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	466	389	CP001834.1-131478/2	100	1	78	93.59	1.53e-29	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	55	1	CP001834.1-131478/2	100	1	55	98.182	1.99e-23	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-131478/2	100	9	20	100	0.34	synthetic_stool_high_S21	minus_five_score
GCA_000742975.1_ASM74297v1__CP008815.1_Enterococcus_faecalis_ATCC_29212_plasmid_1,_complete_sequence__17931__lantipeptide__ANTISMASH__48617_66548-lanC	2982	209	219	CP001834.1-131478/2	100	34	44	100	1.2	synthetic_stool_high_S21	minus_five_score
GCA_000192705.1_ASM19270v1__CP002365.1_Lactococcus_lactis_subsp._lactis_CV56,_complete_genome__26032__lantipeptide__ANTISMASH__594967_620999-lanC	1245	489	390	CP001834.1-84482/2	100	1	100	94	4.19e-40	synthetic_stool_high_S21	minus_five_score
GCA_000025045.1_ASM2504v1__CP001834.1_Lactococcus_lactis_subsp._lactis_KF147,_complete_genome__21937__lantipeptide__ANTISMASH__1342969_1364906-lanC	834	78	1	CP001834.1-84482/2	100	1	78	97.436	1.52e-34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	1293	1282	CP001834.1-84482/2	100	32	43	100	0.34	synthetic_stool_high_S21	minus_five_score
Bacillus_endophyticus_DSM_13796__gi|1098135721|emb|FOXX01000007.1|_Bacillus_endophyticus_DSM_13796_genome_assembly,_contig:_Ga0002164_scaffold00007.7,_whole_genome_shotgun_sequence__15762__lantipeptide__ANTISMASH__272216_287978-lanC	3153	2557	2540	CP001834.1-84482/2	100	54	71	88.889	0.34	synthetic_stool_high_S21	minus_five_score
