readID	Sample	stitle	readCheck	lanc_genome
CP013377.1-6825394/2	synthetic_stool_low_S43	SPOR domain-containing protein [Burkholderia pseudomultivorans]	FP	other
CP013377.1-6115498/2	synthetic_stool_low_S43	SPOR domain-containing protein [Burkholderia pseudomultivorans]	FP	other
CP013377.1-1883912/1	synthetic_stool_low_S43	SPOR domain-containing protein [Burkholderia pseudomultivorans]	FP	other
CP013377.1-1244758/2	synthetic_stool_low_S43	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP012982.1-160890/1	synthetic_stool_low_S43	SPOR domain-containing protein [Burkholderia cenocepacia]	FP	other
CP002410.1-1292046/1	synthetic_stool_low_S15	methionyl-tRNA formyltransferase [Clostridium botulinum]	FP	other
CP008816.1-6438888/2	synthetic_stool_low_S15	hypothetical protein UCE_00140 [Enterococcus faecalis EnGen0239]	FP	other
CP008816.1-1376050/1	synthetic_stool_low_S15	hypothetical protein UCE_00140 [Enterococcus faecalis EnGen0239]	FP	other
CP015196.1-27002/2	synthetic_stool_low_S15	hypothetical protein [Streptococcus marmotae]	FP	other
CP015196.1-34638/2	synthetic_stool_high_S5	hypothetical protein [Streptococcus marmotae]	FP	other
CP002530.1-922886/2	synthetic_stool_high_S5	hypothetical protein Bacsa_1539 [Bacteroides salanitronis DSM 18170]	FP	other
LN831027.1-6388746/2	synthetic_stool_high_S5	pyruvate kinase PykF [Fusobacterium periodonticum]	FP	other
LN831027.1-6159218/2	synthetic_stool_high_S5	TolC family protein [Fusobacterium nucleatum]	FP	other
CP001104.1-2366112/1	synthetic_stool_high_S5	hypothetical protein [[Eubacterium] eligens]	FP	other
FR745875.1-419856/1	synthetic_stool_high_S5	tetratricopeptide repeat protein [Clostridium botulinum]	FP	other
FR745875.1-77052/2	synthetic_stool_high_S5	MFS transporter [Clostridium botulinum]	FP	other
CP000419.1-47482/2	synthetic_stool_high_S37	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000436.1-2420744/2	synthetic_stool_high_S37	hypothetical protein AC250_08600, partial [Haemophilus influenzae]	FP	other
CP015196.1-41286/2	synthetic_stool_high_S37	hypothetical protein [Streptococcus marmotae]	FP	other
CP000359.1-69672/2	synthetic_stool_high_S37	HD domain-containing protein [Deinococcus geothermalis]	FP	other
AM180355.1-2383594/2	synthetic_stool_high_S37	cell wall hydrolase [Clostridioides difficile]	FP	other
AM180355.1-2204794/1	synthetic_stool_high_S37	lysozyme-like family protein, partial [Clostridioides difficile F665]	FP	other
AM180355.1-1219420/2	synthetic_stool_high_S37	peptidase P60, partial [Clostridioides difficile]	FP	other
AM180355.1-461426/2	synthetic_stool_high_S37	peptidase P60 [Blautia obeum]	FP	other
LT546645.1-18217140/1	synthetic_stool_high_S37	potassium uptake protein [Bordetella trematum]	FP	other
LT546645.1-18007094/2	synthetic_stool_high_S37	universal stress protein [Bordetella trematum]	FP	other
LT546645.1-15379296/2	synthetic_stool_high_S37	potassium uptake protein [Bordetella trematum]	FP	other
LT546645.1-14624890/2	synthetic_stool_high_S37	TRAP transporter substrate-binding protein [Bordetella trematum]	FP	other
LT546645.1-11956214/2	synthetic_stool_high_S37	universal stress protein [Spongiibacter tropicus]	FP	other
LT546645.1-9408062/1	synthetic_stool_high_S37	potassium uptake protein [Bordetella trematum]	FP	other
LT546645.1-7975716/2	synthetic_stool_high_S37	potassium uptake protein [Bordetella trematum]	FP	other
LT546645.1-4522864/1	synthetic_stool_high_S37	GMC family oxidoreductase [Bordetella trematum]	FP	other
LT546645.1-3482028/2	synthetic_stool_high_S37	TRAP transporter substrate-binding protein [Bordetella trematum]	FP	other
LT546645.1-201750/1	synthetic_stool_high_S37	TRAP transporter substrate-binding protein [Bordetella trematum]	FP	other
CP007181.1-3819500/1	synthetic_stool_high_S37	methyl-accepting chemotaxis protein [Campylobacter coli RM4661]	FP	other
OBDZ01000010.1-10242/2	synthetic_stool_high_S37	conserved Plasmodium protein, unknown function [Plasmodium sp. DRC-Itaito]	FP	other
CP015196.1-158416/2	synthetic_stool_low_S1	hypothetical protein [Streptococcus marmotae]	FP	other
CP001739.1-1073748/2	synthetic_stool_low_S1	hypothetical protein [Sebaldella termitidis]	FP	other
CP000939.1-1933668/2	synthetic_stool_low_S1	TPR domain-containing protein [Clostridium botulinum B str. Osaka05]	FP	other
CP010413.1-39409716/1	synthetic_stool_low_S1	Holliday junction branch migration protein RuvA [Bifidobacterium breve]	FP	other
CP010413.1-33229400/2	synthetic_stool_low_S1	PTS ascorbate transporter subunit IIC, partial [Bifidobacterium breve]	FP	other
CP010413.1-25824518/2	synthetic_stool_low_S1	biotin transporter BioY [Bifidobacterium moukalabense]	FP	other
CP010413.1-25081476/2	synthetic_stool_low_S1	hypothetical protein B8809_0604 [Bifidobacterium longum subsp. longum]	FP	other
CP010413.1-19951852/2	synthetic_stool_low_S1	phosphate ABC transporter substrate-binding protein PstS [Bifidobacterium longum]	FP	other
CP010413.1-19725696/2	synthetic_stool_low_S1	HD domain-containing protein [Bifidobacterium breve]	FP	other
CP010413.1-8894216/2	synthetic_stool_low_S1	SsrA-binding protein, partial [Bifidobacterium breve]	FP	other
CP010413.1-3767104/1	synthetic_stool_low_S1	HD domain-containing protein [Bifidobacterium breve]	FP	other
CP010413.1-3011386/1	synthetic_stool_low_S1	urea_trans_UrtD: urea ABC transporter, ATP-binding protein, partial [uncultured bacterium]	FP	other
CP010413.1-1130326/1	synthetic_stool_low_S1	HD domain-containing protein [Bifidobacterium breve]	FP	other
AE015928.1-549282/2	synthetic_stool_low_S1	NADH-quinone oxidoreductase subunit L, partial [Bacteroides thetaiotaomicron]	FP	other
gi|1081598835|emb|FMWJ01000037.1|-1020/2	synthetic_stool_low_S1	MFS transporter [Photorhabdus luminescens]	FP	other
gi|754859657|ref|NZ_CP009285.1|-2063918/2	synthetic_stool_low_S1	hypothetical protein [Paenibacillus borealis]	FP	other
gi|754859657|ref|NZ_CP009285.1|-801736/1	synthetic_stool_low_S1	hypothetical protein BK132_31740, partial [Paenibacillus sp. FSL H8-0259]	FP	other
CP014148.1-4743108/2	synthetic_stool_low_S10	PLP-dependent aminotransferase family protein, partial [Clostridium botulinum]	FP	other
CP014148.1-3815984/2	synthetic_stool_low_S10	hypothetical protein CFSAN002367_18418 [Clostridium botulinum CFSAN002367]	FP	other
CP014148.1-3665918/2	synthetic_stool_low_S10	hypothetical protein [Clostridium botulinum]	FP	other
AP009049.1-61008/1	synthetic_stool_low_S10	hypothetical protein [Clostridium kluyveri]	FP	other
AM412317.1-7824906/2	synthetic_stool_low_S10	hypothetical protein [Clostridium botulinum]	FP	other
AM412317.1-1404920/2	synthetic_stool_low_S10	tetratricopeptide repeat protein, partial [Clostridium botulinum]	FP	other
CP003368.1-14545262/2	synthetic_stool_low_S10	protein translocase subunit SecDF [Prevotella paludivivens]	FP	other
CP003368.1-6094552/2	synthetic_stool_low_S10	protein translocase subunit SecDF [Prevotella sp. S7-1-8]	FP	other
CP003369.1-10962828/1	synthetic_stool_low_S10	MULTISPECIES: sodium:proton antiporter [Prevotella]	FP	other
CP003369.1-6384834/1	synthetic_stool_low_S10	MULTISPECIES: sodium:proton antiporter [Prevotella]	FP	other
CP003369.1-5828680/2	synthetic_stool_low_S10	carboxylesterase [Prevotella dentalis]	FP	other
CP003369.1-5793894/2	synthetic_stool_low_S10	MULTISPECIES: sodium:proton antiporter [Prevotella]	FP	other
CP013733.1-2875688/1	synthetic_stool_high_S49	glycosyltransferase family 2 protein [Campylobacter coli]	FP	other
CP014148.1-10579160/2	synthetic_stool_high_S49	tetratricopeptide repeat protein [Clostridium botulinum]	FP	other
CP014148.1-7144310/2	synthetic_stool_high_S49	DUF445 family protein, partial [Clostridium botulinum]	FP	other
CP014148.1-1801380/2	synthetic_stool_high_S49	GntR family transcriptional regulator, partial [Clostridium butyricum]	FP	other
FR824043.1-2536840/2	synthetic_stool_high_S49	DUF4135 domain-containing protein [Streptococcus gallolyticus]	FP	other
AM180355.1-69208/2	synthetic_stool_high_S49	lysozyme-like family protein [Clostridioides difficile DA00216]	FP	other
CP000673.1-1083808/1	synthetic_stool_high_S49	hypothetical protein [Clostridium kluyveri]	FP	other
CP000419.1-2252630/2	synthetic_stool_high_S49	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000419.1-458452/1	synthetic_stool_high_S49	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP003087.1-2382476/2	synthetic_stool_high_S49	extracellular solute-binding protein [Burkholderia sp. YI23]	FP	other
CP003088.1-3170216/1	synthetic_stool_high_S49	FAD-dependent oxidoreductase [Caballeronia cordobensis]	FP	other
HE965803.1-1110582/1	synthetic_stool_high_S35	tripartite tricarboxylate transporter family receptor domain protein, partial [Bordetella bronchiseptica 00-P-2730]	FP	other
BA000016.3-1667874/2	synthetic_stool_high_S35	hypothetical protein HMPREF9476_00038 [Clostridium perfringens WAL-14572]	FP	other
AE017285.1-354762/2	synthetic_stool_high_S35	proline/glycine betaine ABC transporter permease [Desulfovibrio vulgaris]	FP	other
FR824043.1-248466/1	synthetic_stool_high_S35	DUF4135 domain-containing protein [Streptococcus gallolyticus]	FP	other
CP015196.1-1961264/1	synthetic_stool_high_S35	hypothetical protein [Streptococcus marmotae]	FP	other
CP014148.1-701560/1	synthetic_stool_high_S35	GntR family transcriptional regulator, partial [Clostridium butyricum]	FP	other
CP012943.1-493912/2	synthetic_stool_low_S57	GNAT family N-acetyltransferase [Ralstonia solanacearum]	FP	other
CP012943.1-338200/2	synthetic_stool_low_S57	GNAT family N-acetyltransferase [Ralstonia solanacearum]	FP	other
CP011997.1-103574/1	synthetic_stool_low_S57	Metal-dependent hydrolases of the beta-lactamase superfamily III [Ralstonia solanacearum FQY_4]	FP	other
CP011997.1-47646/2	synthetic_stool_low_S57	CoA transferase [Ralstonia pickettii]	FP	other
CP002297.1-426888/2	synthetic_stool_low_S57	amino acid ABC transporter ATP-binding protein [Desulfovibrio vulgaris]	FP	other
CP000425.1-6504946/2	synthetic_stool_low_S57	hypothetical protein BABA_12420, partial [Bacillus bataviensis LMG 21833]	FP	other
CP000425.1-5510334/2	synthetic_stool_low_S57	amino acid permease [Lactococcus lactis subsp. cremoris HP]	FP	other
CP000425.1-4231544/2	synthetic_stool_low_S57	serine/threonine protein kinase [Lactococcus lactis subsp. cremoris HP]	FP	other
CP000425.1-1827710/2	synthetic_stool_low_S57	serine/threonine protein kinase [Lactococcus lactis subsp. cremoris HP]	FP	other
CP000425.1-1639756/1	synthetic_stool_low_S57	hypothetical protein BABA_12420, partial [Bacillus bataviensis LMG 21833]	FP	other
AM180355.1-1011418/2	synthetic_stool_low_S57	hypothetical protein QQ3_3481 [Clostridioides difficile Y266]	FP	other
CP011803.1-32157300/2	synthetic_stool_low_S57	methyl-accepting chemotaxis protein [Desulfovibrio gracilis]	FP	other
CP011803.1-18190142/1	synthetic_stool_low_S57	nitrate reductase [Clostridium carboxidivorans]	FP	other
CP000458.1-33800/1	synthetic_stool_low_S57	ABC spermidine/putrescine transporter, periplasmic ligand binding protein [Burkholderia sp. TJI49]	FP	other
CP006908.1-13145574/2	synthetic_stool_low_S57	TPR domain-containing protein, partial [Clostridium botulinum CFSAN001627]	FP	other
CP006908.1-11547996/1	synthetic_stool_low_S57	hypothetical protein [Clostridium botulinum]	FP	other
CP000673.1-2858088/1	synthetic_stool_high_S60	hypothetical protein [Clostridium kluyveri]	FP	other
CP002118.1-144396/2	synthetic_stool_high_S60	MULTISPECIES: hypothetical protein [Clostridium]	FP	other
CP015196.1-55908/2	synthetic_stool_high_S60	hypothetical protein [Streptococcus marmotae]	FP	other
FR824043.1-1334958/1	synthetic_stool_high_S60	hypothetical protein [Streptococcus gallolyticus]	FP	other
AM180355.1-624448/2	synthetic_stool_high_S60	cell wall hydrolase Tn916-like,CTn6-Orf13 [Clostridioides difficile]	FP	other
CP009215.1-436432/2	synthetic_stool_high_S60	ABC transporter ATP-binding protein [Corynebacterium ureicelerivorans]	FP	other
CP003295.1-919092/2	synthetic_stool_high_S60	amidohydrolase [Streptococcus infantarius]	FP	other
AP013061.1-157436/2	synthetic_stool_high_S60	MFS transporter [Paraburkholderia glathei]	FP	other
AP013061.1-81022/2	synthetic_stool_high_S60	MULTISPECIES: MFS transporter [Proteobacteria]	FP	other
AP013061.1-7472/1	synthetic_stool_high_S60	MFS transporter [Caballeronia zhejiangensis]	FP	other
CP002297.1-1704620/2	synthetic_stool_low_S68	DUF3365 domain-containing protein [Desulfovibrio vulgaris]	FP	other
CP002297.1-429364/2	synthetic_stool_low_S68	RnfABCDGE type electron transport complex subunit D [Desulfovibrio vulgaris]	FP	other
CP000458.1-1564802/1	synthetic_stool_low_S68	hypothetical protein [Burkholderia cenocepacia]	FP	other
CP000419.1-4597354/2	synthetic_stool_low_S68	hypothetical protein X841_09730 [Streptococcus thermophilus M17PTZA496]	FP	lantibiotic_genome
CP000419.1-3572946/1	synthetic_stool_low_S68	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000419.1-2543902/2	synthetic_stool_low_S68	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
CP000419.1-2051348/2	synthetic_stool_low_S68	hypothetical protein X841_09730 [Streptococcus thermophilus M17PTZA496]	FP	lantibiotic_genome
CP000419.1-148788/1	synthetic_stool_low_S68	hypothetical protein [Streptococcus thermophilus]	FP	lantibiotic_genome
LN774769.1-2463872/1	synthetic_stool_low_S68	cadmium-translocating P-type ATPase [Lactococcus piscium]	FP	other
CP009043.1-161468/2	synthetic_stool_low_S68	phosphate:acyl-[acyl carrier protein] acyltransferase [Campylobacter hyointestinalis]	FP	other
CP001834.1-323230/1	synthetic_stool_low_S68	phage infection protein [Lactococcus lactis subsp. lactis]	FP	lantibiotic_genome
CP013377.1-541188/2	synthetic_stool_low_S68	sporulation domain-containing protein [Burkholderia sp. TJI49]	FP	other
CP012943.1-28730954/2	synthetic_stool_low_S68	threonine--tRNA ligase, partial [Ralstonia solanacearum]	FP	other
CP012943.1-23448480/2	synthetic_stool_low_S68	CoA-transferase, partial [Ralstonia solanacearum]	FP	other
CP012943.1-20399088/1	synthetic_stool_low_S68	threonine--tRNA ligase, partial [Ralstonia solanacearum]	FP	other
CP012943.1-17581956/2	synthetic_stool_low_S68	GNAT family N-acetyltransferase [Ralstonia solanacearum]	FP	other
CP012943.1-15713162/2	synthetic_stool_low_S68	CoA transferase [Ralstonia sp. UNC404CL21Col]	FP	other
CP012943.1-13391284/2	synthetic_stool_low_S68	MFS transporter [Ralstonia solanacearum]	FP	other
CP012943.1-11673422/1	synthetic_stool_low_S68	HscA [Ralstonia solanacearum UW551]	FP	other
CP012943.1-8517156/2	synthetic_stool_low_S68	chromosome segregation protein SMC [Ralstonia solanacearum]	FP	other
CP012943.1-1858282/2	synthetic_stool_low_S68	MFS transporter [Ralstonia solanacearum]	FP	other
CP012943.1-261554/2	synthetic_stool_low_S68	Uncharacterised protein [Bordetella pertussis]	FP	other
CP012944.1-7885366/1	synthetic_stool_low_S68	chromate transporter [Ralstonia solanacearum]	FP	other
AM412317.1-426520/2	synthetic_stool_low_S6	2-hydroxyglutaryl-CoA dehydratase [Clostridium botulinum]	FP	other
CP004121.1-1539818/2	synthetic_stool_low_S6	tetratricopeptide repeat protein [Clostridium saccharoperbutylacetonicum]	FP	other
CP000939.1-6383108/2	synthetic_stool_low_S6	class V aminotransferase, partial [Clostridium botulinum CFSAN001627]	FP	other
CP000939.1-6264276/2	synthetic_stool_low_S6	integrase [Clostridium botulinum]	FP	other
CP000939.1-3706156/2	synthetic_stool_low_S6	integrase [Clostridium botulinum]	FP	other
CP000868.1-17427708/2	synthetic_stool_low_S6	putative membrane protein [Burkholderia multivorans CGD1]	FP	other
CP000870.1-4342092/1	synthetic_stool_low_S6	MULTISPECIES: acetate/propionate family kinase [Burkholderia]	FP	other
CP000870.1-2898524/2	synthetic_stool_low_S6	MULTISPECIES: acetate/propionate family kinase [Burkholderia]	FP	other
AP009240.1-11144870/2	synthetic_stool_low_S61	Preprotein translocase subunit SecE [Salmonella enterica subsp. enterica serovar Uganda str. R8-3404]	FP	other
AP009240.1-8793338/2	synthetic_stool_low_S61	Uncharacterised protein [Shigella sonnei]	FP	other
AP009240.1-6097612/2	synthetic_stool_low_S61	valyl-tRNA synthetase [Klebsiella oxytoca]	FP	other
CP009215.1-8196916/2	synthetic_stool_low_S61	ATP-binding protein [Corynebacterium ureicelerivorans]	FP	other
CP000673.1-14509268/1	synthetic_stool_low_S61	hypothetical protein [Clostridium kluyveri]	FP	other
CP000673.1-5915336/2	synthetic_stool_low_S61	hypothetical protein [Clostridium kluyveri]	FP	other
CP000673.1-4733860/2	synthetic_stool_low_S61	hypothetical protein [Clostridium kluyveri]	FP	other
CP000673.1-3484422/1	synthetic_stool_low_S61	hypothetical protein [Clostridium kluyveri]	FP	other
CP000673.1-3344762/1	synthetic_stool_low_S61	hypothetical protein [Clostridium kluyveri]	FP	other
CP006908.1-2948466/1	synthetic_stool_low_S61	hypothetical protein [Clostridium botulinum]	FP	other
AP013058.1-2393924/2	synthetic_stool_low_S61	acyl-CoA dehydrogenase-related protein [Burkholderia insecticola]	FP	other
AP013058.1-1970322/2	synthetic_stool_low_S61	acyl-CoA dehydrogenase-related protein [Burkholderia insecticola]	FP	other
AP013061.1-817254/2	synthetic_stool_low_S61	MFS transporter [Caballeronia zhejiangensis]	FP	other
AP013061.1-760268/2	synthetic_stool_low_S61	MFS transporter [Burkholderia glumae]	FP	other
AP013061.1-661266/2	synthetic_stool_low_S61	MFS transporter [Caballeronia zhejiangensis]	FP	other
AP013061.1-222100/2	synthetic_stool_low_S61	acetate/propionate family kinase [Burkholderia insecticola]	FP	other
AP013061.1-100612/1	synthetic_stool_low_S61	MFS transporter [Caballeronia zhejiangensis]	FP	other
CP000468.1-677264/1	synthetic_stool_low_S61	valyl-tRNA synthetase [Klebsiella oxytoca]	FP	other
CP009043.1-3077894/2	synthetic_stool_high_S38	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC [Campylobacter iguaniorum]	FP	other
CP009043.1-1726878/2	synthetic_stool_high_S38	flavodoxin-like fold domain protein, putative NAD(P)H (quinone) dehydrogenase/reductase [Campylobacter iguaniorum]	FP	other
